No,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,REF,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10
32.0,923.2117059169672,25.37428342379057,965.1319650503306,854.3519318409454,889.8976221329127,0.567596435546875,0.19986300998263887,0.8119235568576388,-2.074398464626736,5.219226413302951,6.356116400824653,1.0891451438268025,-4.166111787160237,0.9943198561668396,1.0552825927734375,0.5518182516098022,-4.33319107691447,0.692152738571167,0.5109666188557943,1.5214014053344727,-4.896178404490153,2.0935823917388916,1.768228570620219,1.038657824198405,-4.979687213897705,1.1971744298934937,0.9772553642590841,0.1799522489309311,-4.19752836227417,0.3752630054950714,0.19403059283892313
35.0,911.738515218099,25.384614944458008,951.8714177058292,842.5894618890225,868.0567298302284,0.5648139105902777,0.19718899197048612,0.812103271484375,-1.5886552598741321,3.8238050672743054,6.375805324978299,1.0592390696207683,-4.167878150939941,0.9943198561668396,1.0348724921544392,0.5503278175989786,-4.249299685160319,0.692152738571167,0.43595555424690247,1.4726560910542805,-4.816987991333008,2.0935823917388916,1.7686444123586018,1.0461434125900269,-4.901346683502197,1.1971744298934937,0.9369349678357443,0.25813743968804675,-4.188413302103679,0.3752630054950714,0.2014542520046234
38.0,913.1465695373013,25.379449184124287,978.2135442750067,849.02505012447,858.9270869589259,0.5739305284288195,0.18206787109375,0.8137783474392362,-2.613559299045139,3.149812486436632,7.504221598307292,1.08267875512441,-4.231964270273845,0.9943198561668396,1.0315204858779907,0.608767012755076,-4.256357828776042,0.692152738571167,0.4575308362642924,1.3725367387135823,-4.816432634989421,2.0935823917388916,1.7538869380950928,1.0112849275271099,-4.889224529266357,1.1971744298934937,0.8980124195416769,0.2859858175118764,-4.311699549357097,0.3752630054950714,0.19801154732704163
41.0,907.1732141113281,25.384614944458008,919.2123602138422,844.0670751014122,837.9861349096054,0.5729743109809028,0.18642849392361113,0.8124344437210649,-0.5536990695529513,4.196011578595197,5.052936695240162,1.0838356018066406,-4.734247207641602,0.9943198561668396,1.0048337578773499,0.6518133481343588,-4.327694574991862,0.692152738571167,0.4345721999804179,1.2910856405893962,-4.919739405314128,2.0935823917388916,1.6875605583190918,0.8925858537356058,-4.973216851552327,1.1971744298934937,0.8447045286496481,0.2818690041700999,-4.5445637702941895,0.3752630054950714,0.16009032726287842
44.0,881.5263829001402,25.379242553710938,896.032498466296,822.3950033178085,850.8753633939303,0.576690673828125,0.19714016384548608,0.8091261121961805,-2.5105455186631946,4.177458021375869,3.4804534912109375,1.0765897830327351,-4.8185469309488935,0.9943198561668396,0.9592827955881754,0.6192618409792582,-4.329737186431885,0.692152738571167,0.35327622294425964,1.033252974351247,-4.953473885854085,2.0935823917388916,1.408786455790202,0.7632103761037191,-4.981407642364502,1.1971744298934937,0.723993162314097,0.23837072650591531,-4.578018983205159,0.3752630054950714,0.09242236117521922
47.0,838.2890756907481,25.379449184124287,857.3945741758242,780.8070452903216,831.9209051819221,0.6084962875124007,0.10891529870411705,0.8065296960255456,1.4470113118489583,8.713470458984375,3.4697367350260415,0.5409445762634277,-4.80995241800944,0.7252697845300039,0.78082803885142,0.41255541642506915,-4.746318658192952,0.6578051447868347,0.45599419871966046,1.2140878836313884,-5.4541999499003095,1.4687428871790569,1.2010218699773152,0.6561625599861145,-5.335191567738851,0.69817782441775,0.6225654482841492,0.12931814044713974,-4.827749570210774,0.249436616897583,-0.11979959160089493
50.0,855.3474427469367,25.379449184124287,836.767825103499,802.5646305964543,817.1757280216056,0.46503363715277773,0.17267862955729166,0.8813137478298612,-5.580190022786458,13.321592542860243,-9.056074354383682,0.386007159948349,-4.5123341878255205,0.9988065958023071,0.562748114267985,0.3590996364752452,-4.413947423299153,0.5463425318400065,0.3771146833896637,0.7803124785423279,-5.37483549118042,1.3686070839564006,0.9523289004961649,0.5287291506926218,-5.005921840667725,0.9745274583498637,0.4822398324807485,0.02067233466853698,-4.5274977684021,0.335358202457428,-0.12400571256875992
53.0,848.0251071804773,25.365646050329342,843.3501897117209,803.5343702393589,837.1938255337404,0.4088443023989899,0.2041311553030303,0.9157912129103535,-9.63864220513238,12.250332302517359,3.498107062445746,0.31056756774584454,-4.370188236236572,0.9737161993980408,0.17722671727339426,0.26258209844430286,-4.222665389378865,0.5389275749524435,0.4079592674970627,0.5710156063238779,-5.174399693806966,1.2048158049583435,0.7673683762550354,0.36554210881392163,-4.855284770329793,0.846123198668162,0.17427784949541092,-0.13889994968970618,-4.341939290364583,0.29552118976910907,-0.1392070675889651
56.0,841.2357735658303,25.36756793535673,917.3686936207306,796.3017994416065,820.4706525753705,0.2515414767795139,0.0008660210503472233,0.9524485270182291,-5.309363471137153,4.85099368625217,13.791385226779513,0.4653098036845525,-4.054168184598287,0.5791991154352824,0.2696770528952281,0.27468739946683246,-3.998560070991516,0.5940125981966654,0.3275267680486043,0.7956529955069224,-4.921871264775594,1.1400579412778218,0.9437252581119537,0.42638227840264636,-4.696712096532186,0.5714903573195139,0.25273050119479495,-0.09740301097432773,-4.1129841804504395,0.2779996444781621,-0.021462173123533528
59.0,848.9693137353098,25.379449184124287,907.3520203471388,797.7707178282126,810.5818434834276,0.35601043701171875,0.08103434244791667,0.9228490193684896,14.106553395589193,-11.282501220703125,20.82477569580078,0.6406584878762563,-3.804687182108561,0.10368651400009792,0.551013171672821,0.25865646948417026,-3.857415755589803,0.6043768127759298,0.25502923876047134,0.9386948943138123,-4.743188222249349,1.043161690235138,1.1660871505737305,0.548935130238533,-4.502638339996338,0.5967722833156586,0.3627329220374425,-0.08470431466897328,-3.928170363108317,0.2745613008737564,0.04851444368250668
62.0,832.9397896008613,25.384614944458008,904.5477600097656,791.3811414669722,834.9337854629908,0.4806067311865652,0.12868975777911323,0.8779862884782318,0.4101292773930716,-7.974429660373264,10.352884928385416,0.942834715048472,-3.7909646034240723,-0.09443774074316025,1.221621076265971,0.3340654869874318,-3.8168609937032065,0.611284077167511,0.2830187777678172,1.3688955307006836,-4.747773965199788,0.9794052839279175,1.443939447402954,1.0600019097328186,-4.462794939676921,0.7141702771186829,0.8935945630073547,-0.02103809267282486,-3.884324232737223,0.31252744793891907,0.1290448804696401
65.0,831.2405368350251,25.37313756422563,860.7042097026169,788.2403766886392,824.8233237095072,0.5273674858940972,0.007076687282986109,0.860076904296875,-3.595097859700521,5.727649264865452,-6.976275973849826,0.9602743983268738,-3.7909646034240723,0.4095717668533325,1.2630019187927246,0.39923689762751263,-3.9135963916778564,0.3583165109157562,0.31049637993176776,1.5671405792236328,-4.839720567067464,1.3988406658172607,1.600197712580363,1.3182772397994995,-4.536659558614095,0.8329458832740784,1.1278501351674397,0.03676406480371952,-3.96087638537089,-0.28982409834861755,0.12013560036818187
68.0,838.9424227201022,25.384614944458008,850.9735154371996,788.9222294734074,809.4303526267026,0.4596421983506944,0.11244371202256943,0.8596733940972222,-0.6882815890842015,3.547329372829861,-4.298333062065972,0.9602743983268738,-3.827279726664225,0.4095717668533325,1.2630019187927246,0.4316731293996175,-4.0542575518290205,0.3583165109157562,0.3289765516916911,1.6704302628835042,-4.964607397715251,1.3988406658172607,1.6819942394892375,1.4205857515335083,-4.694030284881592,0.8329458832740784,1.235702117284139,0.06111690029501915,-4.100232124328613,-0.28982409834861755,0.12287783126036327
71.0,839.2058778420472,25.384614944458008,858.0557908278246,802.5960341233473,846.4224665715143,0.5098130967881944,0.139404296875,0.8434705946180555,0.635528564453125,-9.693679809570312,1.517791748046875,0.9602743983268738,-3.9986934661865234,0.4095717668533325,1.2630019187927246,0.5315666695435842,-4.197080930074056,0.3583165109157562,0.39867239197095233,1.8218217293421428,-5.057509899139404,1.3988406658172607,1.781174659729004,1.5781352122624714,-5.102032661437988,0.8329458832740784,1.3971152305603027,0.1385732019941012,-4.312910397847493,-0.28982409834861755,0.14227496087551117
74.0,804.9851041666667,25.379242553710938,695.5169694010416,763.5208821614584,841.1252742513021,0.6637437608506945,0.1296047634548611,0.7842542860243057,-2.0241377088758683,1.1397976345486112,5.0555674235026045,0.7802029053370158,-4.414915402730306,0.4095717668533325,1.1004563570022583,0.4346410234769185,-4.510329405466716,0.3583165109157562,0.20005369186401367,1.38397212823232,-5.1705373128255205,1.3988406658172607,1.5187673171361287,1.1743918657302856,-5.658020496368408,0.8329458832740784,0.9524446328481039,0.05842615788181623,-4.651196638743083,-0.28982409834861755,-0.21290994435548782
77.0,857.676535581931,25.373852943762756,519.4642482659756,806.931414481921,795.052715725369,0.5968786168981483,0.12198215060763888,0.7985116464120371,-1.5812061451099535,4.940784595630787,3.980707239221644,0.697446346282959,-4.329481919606526,0.4095717668533325,1.0224087238311768,0.3736947178840637,-4.42475684483846,0.3583165109157562,0.15191398561000824,1.1794689893722534,-5.13151200612386,1.3988406658172607,1.4049181938171387,0.9838468432426453,-5.410208861033122,0.8329458832740784,0.7544277906417847,0.0077555496245622635,-4.536104679107666,-0.28982409834861755,-0.28477391600608826
80.0,821.4976063263722,25.369117663456844,833.0792713654346,779.2415661934095,812.1475517077324,0.6155795627170139,0.13313462999131942,0.7888990614149306,-1.0388607449001734,2.241380479600694,5.856416490342883,0.697446346282959,-4.233344713846843,0.4095717668533325,1.0224087238311768,0.3736947178840637,-4.288710117340088,0.3583165109157562,0.15191398561000824,1.1794689893722534,-5.066527366638184,1.3988406658172607,1.4049181938171387,0.9838468432426453,-5.027592817942302,0.8329458832740784,0.7544277906417847,0.0077555496245622635,-4.393820444742839,-0.28982409834861755,-0.28477391600608826
83.0,838.1210702749399,25.37428342379057,883.9828139085035,795.4775977501503,798.5254039275342,0.6241387261284722,0.13802761501736113,0.784820556640625,-1.0891215006510417,4.242672390407987,6.069090101453992,0.697446346282959,-4.184895992279053,0.4095717668533325,1.0224087238311768,0.3736947178840637,-4.139656702677409,0.3583165109157562,0.15191398561000824,1.1794689893722534,-4.8463185628255205,1.3988406658172607,1.4049181938171387,0.9838468432426453,-4.6823733647664385,0.8329458832740784,0.7544277906417847,0.0077555496245622635,-4.257761319478353,-0.28982409834861755,-0.28477391600608826
86.0,816.6366115472256,102.27200135206566,820.9087062737881,756.1712216108273,720.1916018755009,0.6205715603298612,0.12818739149305555,0.7847934299045138,-0.6837124294704862,3.375778198242188,5.387454562717014,0.5628121495246887,-4.151717344919841,0.4095717668533325,0.4768666923046112,0.26143738627433777,-3.97981325785319,0.3583165109157562,0.24692260225613913,1.0513612627983093,-4.582102616628011,1.3988406658172607,1.3180323441823323,0.4611594279607137,-4.561147054036458,0.8329458832740784,0.3841445247332255,-0.1211402453482151,-4.059668064117432,-0.28982409834861755,-0.1534296733637651
89.0,833.7529741923014,191.51269105942836,914.4492587880192,789.0582622625889,786.0969886127701,0.6360321044921875,0.14304775661892363,0.7701449924045138,-1.0496605767144096,2.996084810507418,5.954861111111111,0.7467800180117289,-4.142223358154297,0.4095717668533325,0.6073446869850159,0.5686368892590205,-3.872336188952128,0.3583165109157562,0.4658386707305908,1.41786789894104,-4.445372422536214,1.3988406658172607,1.5266072750091553,0.9808160364627838,-4.450954834620158,0.8329458832740784,0.8610163927078247,0.2985255147020022,-3.951396107673645,-0.28982409834861755,0.09669501334428787
92.0,833.704327705579,326.9418585850642,869.4308252579126,854.6773759890825,822.6960644844252,0.6384243435329862,0.1492682562934028,0.7692837185329862,0.3950246175130208,1.6328514946831596,5.037706163194444,0.7945620020230612,-4.142223358154297,0.4095717668533325,0.6073446869850159,0.8709328373273214,-3.8117474714914956,0.3583165109157562,0.4658386707305908,1.530849575996399,-4.3305253982543945,1.3988406658172607,1.5266072750091553,1.0606670379638672,-4.3825093905131025,0.8329458832740784,0.8610163927078247,0.5306055148442587,-3.896308263142904,-0.28982409834861755,0.09669501334428787
95.0,822.6124821433042,54.74429406875219,888.8186981983673,789.3917982835036,867.9557887463692,0.6523551555595012,0.14041353476167928,0.7561312588778409,-2.7186499701605906,3.2146114773220487,5.982766970239505,0.8211793104807535,-4.169830481211345,0.4095717668533325,0.6073446869850159,1.038831929365794,-3.746122201283773,0.3583165109157562,0.4658386707305908,1.500330924987793,-4.202235619227092,1.3988406658172607,1.5266072750091553,0.9950582186381022,-4.407490650812785,0.8329458832740784,0.8610163927078247,0.7084784011046091,-3.7761738697687783,-0.28982409834861755,0.09669501334428787
98.0,844.0639811197916,99.17997555414836,864.0009749348959,826.1523763020832,800.2144059244793,0.6583003291377315,0.14351851851851852,0.7564448603877314,-1.0118611653645833,3.3357634367766202,5.7394183123553235,0.9119058648745219,-4.182638168334961,0.4095717668533325,0.6073446869850159,1.1540656487147014,-3.743234395980835,0.3583165109157562,0.4658386707305908,1.5078946352005005,-4.185556888580322,1.3988406658172607,1.5266072750091553,0.9977946678797404,-4.427496433258057,0.8329458832740784,0.8610163927078247,0.8692041238149008,-3.7603535652160645,-0.28982409834861755,0.09669501334428787
101.0,823.7808728340345,37.97360713665302,838.901097224309,835.662157890124,848.0806837815504,0.65631103515625,0.13483683268229166,0.7565171983506943,-1.7225731743706596,4.398854573567708,5.011537339952257,0.918779452641805,-4.182638168334961,0.4095717668533325,0.6073446869850159,1.2241525252660115,-3.743234395980835,0.3583165109157562,0.4658386707305908,1.579053481419881,-4.185556888580322,1.3988406658172607,1.5266072750091553,0.9515608549118042,-4.427496433258057,0.8329458832740784,0.8610163927078247,1.0550102194150288,-3.7603535652160645,-0.28982409834861755,0.09669501334428787
104.0,832.6668695955195,182.6187334182935,853.1009503225995,823.2341673761351,819.93409768129,0.6404079861111112,0.13229031032986113,0.7537909613715278,-2.391331990559896,5.517467922634549,5.023998684353298,0.8535540103912354,-4.182638168334961,0.48441968361536664,0.6073446869850159,1.1978261470794678,-3.743234395980835,0.6573503514130911,0.4658386707305908,1.6252650419871013,-4.185556888580322,1.4985675811767578,1.5266072750091553,0.7848934133847555,-4.427496433258057,0.6291787226994833,0.8610163927078247,1.2020984490712483,-3.7603535652160645,0.38606296976407367,0.09669501334428787
107.0,839.9977917343531,34.10262134649815,929.9324534841685,826.022890464587,872.2754886235947,0.6308193630642361,0.14975179036458333,0.779311794704861,-1.1049058702256944,8.156365288628471,2.202750311957465,0.859890341758728,-4.182638168334961,0.6327191789944967,0.7330163319905599,1.044927974541982,-3.743234395980835,0.7434747616449991,0.6678945223490397,1.5566170612970989,-4.185556888580322,1.6674020687739055,1.5430659850438435,0.6811204552650452,-4.427496433258057,0.5964242617289225,0.972022294998169,1.105633020401001,-3.7603535652160645,0.6874122222264608,0.42380285759766895
110.0,837.605032335024,25.384614968911194,1290.1841267756217,796.405732936285,812.7811307109718,0.5599274811921297,0.1755608452690972,0.8250630696614584,-0.7621595594618055,6.988321940104167,4.875293307834202,1.1430136760075886,-1.0743282437324524,0.6331485708554586,1.2842122316360474,0.9852556387583414,-0.6232782403628031,0.6585843364397684,1.0061342318852742,1.4591341018676758,-0.5813858906428019,1.7317976554234822,1.65723983446757,0.8694009582201639,-1.0875779589017232,0.6764435569445292,1.233637770016988,0.6094756623109182,-0.7237503925959269,0.6113692124684652,0.8014377156893412
113.0,841.2909420625947,39.77933585878403,1310.0146882057031,796.8863567304493,810.9087765678845,0.5561794704861112,0.1917159469039352,0.8361522533275463,-2.396731906467014,4.001476146556713,4.7654950177228015,1.149470329284668,0.48255547881126404,0.611202597618103,1.2842122316360474,0.9062901735305786,0.8370742400487264,0.5921902656555176,0.8859737316767374,1.3300809462865193,1.1381911834081013,1.878778616587321,1.5547914505004883,0.8874594767888387,0.49093225598335266,0.6871512730916342,1.1330785353978474,0.2541298121213913,0.6827902992566427,0.6053948005040487,0.6556193232536316
116.0,829.6037583165471,43.157557632592464,1226.9813539550762,783.1597458913328,800.717673286064,0.5357615152994791,0.1900728013780382,0.8290930853949653,1.0119857788085938,3.9257596333821616,4.178600311279297,1.141834020614624,1.103684405485789,0.600933313369751,1.2842122316360474,0.7407192985216776,1.0180886487166088,0.5875100493431091,0.6294680734475454,1.3094119429588318,1.2550050616264343,1.905314326286316,1.4719495971997578,0.8994835217793783,0.9171121418476105,0.6781871914863586,1.0595030585924785,0.036964713130146265,0.5973783135414124,0.6057871580123901,-0.05215193827946981
119.0,815.9228707990075,329.36977549088306,1012.8994435367422,767.4468162080162,790.2033448830629,0.5369364420572916,0.21443684895833334,0.8237372504340278,1.9593387179904511,2.441177368164062,5.956107245551215,1.105021357536316,1.1235612630844116,0.600933313369751,1.25064218044281,0.5559833149115244,1.0510407288869221,0.5875100493431091,0.46971680720647174,1.2133334875106812,1.2764718135197957,1.905314326286316,1.3211682240168254,0.7899436155954996,0.9664094050725301,0.6781871914863586,0.8841782212257385,-0.09118255476156871,0.5993382930755615,0.6057871580123901,-0.10044459253549576
122.0,832.6368741861979,194.58852345784507,940.7619042968751,798.0278385416665,835.6293050130208,0.558651394314236,0.22530110677083334,0.8172370062934028,-1.51031494140625,3.1057824028862853,5.63751220703125,0.8887927134831747,1.1235612630844116,0.600933313369751,0.7860075632731119,0.37245117624600727,1.0908727248509724,0.5875100493431091,0.4529481629530589,0.9927483797073364,1.297001838684082,1.905314326286316,1.1703335841496785,0.5172334412733713,1.0614633162816365,0.6781871914863586,0.631988008817037,-0.02302764169871807,0.4672942856947581,0.6057871580123901,0.158321184416612
125.0,843.476147020128,26.593406295776365,481.01115091959633,808.672365383572,845.6459282769097,0.5562947591145834,0.210205078125,0.8161485460069443,-2.026879204644097,3.3820088704427085,5.033718532986112,0.847107470035553,1.1235612630844116,0.600933313369751,0.883364180723826,0.5448943972587585,1.283214767773946,0.5875100493431091,0.8259591062863668,1.0697909990946453,1.4522460301717122,1.905314326286316,1.31766943136851,0.5643179913361868,1.2954837481180828,0.6781871914863586,0.6592837969462076,0.19434713323911032,0.49250438809394836,0.6057871580123901,0.5144712527592977
128.0,829.9905024378292,27.760871349236904,527.8318143292662,788.7738955431369,835.8986771691849,0.5650134616427951,0.212721930609809,0.8110156589084202,-1.806064181857639,4.025152700918692,5.912077162000867,0.8616108099619547,1.1235612630844116,0.600933313369751,0.9481576681137085,0.5992972652117411,1.3076171875,0.5875100493431091,0.8774788777033488,1.1193159023920696,1.4722405672073364,1.905314326286316,1.3130305608113606,0.7084769209225973,1.3202522993087769,0.6781871914863586,0.7185019652048746,0.23030359546343485,0.5156362056732178,0.6057871580123901,0.5375672181447347
131.0,839.6172658362756,107.44740086514726,1234.696635914338,798.6070952012805,833.1749766996986,0.5693962944878472,0.21172010633680557,0.808865017361111,-1.5449990166558158,3.3348634507921004,5.315594143337673,0.7913137078285217,1.1235612630844116,0.600933313369751,0.9474294384320577,0.596673826376597,1.3076171875,0.5875100493431091,0.8664698799451193,1.155273199081421,1.4722405672073364,1.905314326286316,1.3257179657618205,0.7292487223943075,1.3202522993087769,0.6781871914863586,0.7644934058189392,0.25551579892635345,0.5156362056732178,0.6057871580123901,0.5331370631853739
134.0,835.3484411915683,533.9644030263241,1092.8278662151654,791.1850405143737,777.4488238277172,0.5753587710311989,0.21563999948937906,0.805427601134855,-0.833210800633286,3.168995404484296,4.725643890072601,0.7677775025367737,1.1235612630844116,0.600933313369751,0.8362114429473877,0.4258142759402593,1.3076171875,0.5875100493431091,0.43345031638940174,1.0967823068300884,1.4722405672073364,1.905314326286316,1.1959858338038127,0.6642106374104818,1.3202522993087769,0.6781871914863586,0.719237228234609,-0.008469525103767713,0.5156362056732178,0.6057871580123901,-0.027819643417994182
137.0,840.7082904209234,202.98228483248977,968.0340940191805,806.3372972067809,818.2231208057892,0.57745361328125,0.21856689453125,0.8001268174913193,-2.6563432481553817,3.985137939453125,5.866385565863715,0.6516849597295126,1.1235612630844116,0.600933313369751,0.5286784172058105,0.3153590261936188,1.3076171875,0.5875100493431091,0.3534380793571472,1.0322686433792114,1.4722405672073364,1.905314326286316,1.1574727694193523,0.548234224319458,1.3202522993087769,0.6781871914863586,0.5919496814409891,-0.06335288907090823,0.5156362056732178,0.6057871580123901,0.10512650012969971
140.0,841.3416152458517,175.97132894719766,479.99086076133267,813.1432040327023,845.2479765828451,0.5827195909288195,0.2172783745659722,0.8019816080729166,-0.5777910020616319,3.408593071831597,5.163150363498264,0.6310580372810364,1.1235612630844116,0.600933313369751,0.5107749303181967,0.30407218138376874,1.3076171875,0.5875100493431091,0.5752103130022684,0.9365134239196777,1.4722405672073364,1.905314326286316,1.1487184762954712,0.5430684288342794,1.3202522993087769,0.6781871914863586,0.5355642835299174,-0.041852619498968124,0.5156362056732178,0.6057871580123901,0.503080944220225
143.0,834.515355036809,415.3385930917202,537.8655962821765,798.1947944836738,797.0944871168871,0.5807235152633102,0.22048385054976852,0.7969428168402778,-0.930447048611111,4.214565135814525,5.641665988498264,0.596566915512085,1.1235612630844116,0.600933313369751,0.5139301617940267,0.3082360128561656,1.3076171875,0.5875100493431091,0.6346705754597982,0.7518833676973978,1.4722405672073364,1.905314326286316,1.186508019765218,0.527529756228129,1.3202522993087769,0.6781871914863586,0.47914289434750873,-0.05530559147397677,0.5156362056732178,0.6057871580123901,0.5783489147822062
146.0,837.153491464967,30.302432329226765,769.25001043336,801.6439046983778,880.1358445109776,0.5783860948350693,0.21587117513020834,0.8008083767361112,-2.3963165283203125,5.0630442301432295,5.868462456597221,0.455063263575236,1.1235612630844116,0.600933313369751,0.40885905424753827,0.28428852558135986,1.3076171875,0.5875100493431091,0.6518402099609375,0.6479812860488892,1.4722405672073364,1.905314326286316,1.2273265520731609,0.4916677574316661,1.3202522993087769,0.6781871914863586,0.4256478250026703,-0.08486385146776836,0.5156362056732178,0.6057871580123901,0.599741260210673
